-0.477406 -0.472626 2
-0.310038 -0.147254 2
-0.853414 -0.083197 2
-0.458540 -0.699666 2
-0.869712 -0.102152 2
0.099436 -0.126330 2
-0.489516 -0.656244 2
-0.936259 -0.705031 2
-0.179361 -0.519284 2
-0.451305 0.298797 2
-0.508921 0.069278 2
-0.880382 -0.551684 2
-0.981713 0.077113 2
-0.418251 -0.329969 2
-0.133540 -0.079950 2
-0.196439 -0.825214 2
-0.681713 -0.013281 2
0.095670 -0.900008 2
-0.338395 -0.090442 2
-0.911245 -0.154122 2
-0.537178 -0.796078 2
-0.637346 -0.315392 2
-0.191768 0.216138 2
0.071620 -0.384187 2
-0.832795 -0.754792 2
0.149811 -0.853777 2
-0.424238 0.299827 2
-0.337331 -0.982093 2
-0.349881 -0.663087 2
-0.158077 -0.902132 2
-0.181142 -0.941469 2
-0.743708 -0.275097 2
-0.850702 -0.760538 2
-0.790078 -0.867915 2
-0.547473 -0.155519 2
-0.741113 -0.121066 2
-0.391783 -0.941981 2
-0.216020 -0.386010 2
-0.709036 -0.040075 2
-0.774321 -0.768599 2
0.003785 -0.862619 2
-0.802259 -0.103018 2
-0.286083 -0.838435 2
-0.500624 -0.362457 2
-0.270110 0.021304 2
-0.739728 -0.880957 2
-0.769584 0.110562 2
-0.477364 0.264323 2
-0.631914 -0.387675 2
-0.296883 -0.377661 2
-0.529437 -0.381998 2
-0.116336 0.041460 2
-0.088965 -0.999586 2
-0.640586 -0.891427 2
-0.664337 -0.539214 2
-0.442762 -0.572807 2
0.115423 -0.228117 2
-0.530658 -0.344326 2
-0.162830 0.156392 2
-0.745571 -0.675700 2
-0.552326 -0.033820 2
-0.466352 -0.798911 2
-0.868218 -0.434636 2
-0.704972 0.001873 2
-0.160868 -0.225318 2
-0.871672 0.197180 2
-0.751393 -0.476517 2
-0.401722 -0.803768 2
-0.033990 -0.421875 2
-0.526911 -0.553408 2
-0.182173 -0.362943 2
-0.897495 -0.059315 2
-0.400189 -0.068092 2
-0.812765 -0.534838 2
-0.580196 0.251543 2
-0.596476 -0.432886 2
-0.096956 -0.019868 2
-0.250845 -0.078341 2
-0.716992 -0.458031 2
-0.139181 -0.348715 2
-0.119580 -0.276681 2
-0.635698 -0.023421 2
-0.456722 0.015553 2
-0.499213 -0.414709 2
-0.149674 0.221823 2
-0.345251 0.289350 2
-0.970500 -0.140964 2
-0.053492 -0.790375 2
-0.213321 -0.371774 2
-0.390657 -0.919110 2
-0.131520 -0.059864 2
-0.978799 -0.005535 2
0.075290 -0.464831 2
-0.662953 -0.304078 2
-0.756787 0.012699 2
0.048307 0.138991 2
-0.553886 -0.753272 2
0.028787 -0.917382 2
-0.766162 0.176444 2
-0.936585 -0.310318 2
-0.852024 -0.428579 2
-0.457826 0.110629 2
-0.760345 -0.906254 2
-0.254465 -0.641433 2
-0.023593 -0.514016 2
-0.332399 -0.655396 2
-0.763691 -0.635461 2
-0.169456 -0.775690 2
-0.194980 -0.383967 2
-0.598136 0.016028 2
-0.885522 -0.676516 2
-0.360640 -0.987546 2
0.038932 0.281269 2
-0.162527 -0.165319 2
-0.472995 -0.360708 2
-0.598351 -0.470714 2
-0.476707 0.079464 2
-0.950208 -0.447827 2
-0.756895 -0.652552 2
-0.641822 -0.408319 2
-0.242410 0.236926 2
-0.627458 -0.590870 2
-0.186275 -0.065188 2
-0.140494 -0.095232 2
-0.544417 -0.563423 2
-0.218541 -0.913144 2
-0.246663 -0.952646 2
-0.122595 -0.619993 2
-0.440320 -0.732538 2
-0.760513 -0.490527 2
0.496536 -0.639595 3
0.411505 -0.996888 3
0.542453 -0.777035 3
0.897265 -0.334528 3
0.648785 -0.383663 3
0.644710 -0.114040 3
0.889671 -0.393977 3
0.811998 -0.148104 3
0.843953 -0.602932 3
0.442423 -0.568214 3
0.964835 -0.633476 3
0.365284 -0.897086 3
0.396181 -0.453815 3
0.615425 -0.508988 3
0.755539 -0.237424 3
0.476459 -0.478918 3
0.830196 -0.107567 3
0.956315 -0.844650 3
0.212435 -0.394395 3
0.260121 -0.947214 3
0.433604 -0.975719 3
0.440327 -0.415150 3
0.987963 -0.734170 3
0.501912 -0.319859 3
0.586324 -0.796808 3
0.229957 -0.686727 3
0.829644 -0.882996 3
0.838469 -0.772401 3
0.801740 -0.264218 3
0.579682 -0.211525 3
0.773109 -0.242792 3
0.652833 -0.201579 3
0.327298 -0.605552 3
0.421533 -0.813758 3
0.415417 -0.896753 3
0.276985 -0.596950 3
0.172964 -0.608550 3
0.272900 -0.811731 3
0.407016 -0.156169 3
0.453132 -0.766816 3
0.565981 -0.566619 3
0.869510 -0.301191 3
0.980451 -0.187755 3
0.986524 -0.216171 3
0.904483 -0.181224 3
0.152049 -0.655342 3
0.903227 -0.624120 3
0.537967 -0.195548 3
0.750412 -0.627560 3
0.586930 -0.888730 3
0.195038 -0.925957 3
0.665677 -0.626487 3
0.252457 -0.302174 3
0.585707 -0.502731 3
0.331692 -0.458939 3
0.283897 -0.654893 3
0.354367 -0.764701 3
0.154945 -0.625457 3
0.481741 -0.527896 3
0.253738 -0.464964 3
0.600103 -0.341804 3
0.320019 -0.470577 3
0.744479 -0.474487 3
0.450957 -0.320237 3
0.656125 -0.794696 3
0.888770 -0.251111 3
0.469981 -0.393497 3
0.724393 -0.952523 3
0.873398 -0.372073 3
0.375485 -0.686882 3
0.710312 -0.926547 3
0.578529 -0.542891 3
0.217903 -0.460813 3
0.762620 -0.966030 3
0.660028 -0.778942 3
0.462071 -0.461672 3
0.740921 -0.412245 3
0.813120 -0.374128 3
0.379946 -0.733330 3
0.685126 -0.442691 3
0.989691 -0.538468 3
0.596139 -0.341976 3
0.849693 -0.947964 3
0.500859 -0.678045 3
0.162266 -0.916462 3
0.893424 -0.236458 3
0.189630 -0.868582 3
0.670578 -0.236338 3
0.797458 -0.576306 3
0.565020 -0.207217 3
0.167920 -0.117109 3
0.342132 -0.399157 3
0.658278 -0.931135 3
0.721263 -0.463241 3
0.881446 -0.958975 3
0.176618 -0.823004 3
0.335149 -0.364331 3
0.951558 -0.679550 3
0.440593 -0.843051 3
0.454651 -0.381708 3
0.835851 -0.634922 3
0.656843 -0.133861 3
